Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Burkina Faso,BFA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,438.764552891609,453.67430333382,473.371526443549,494.231230300616,489.455363473775,507.117970056445,514.189865136073,538.473818308892,546.357720256963,576.37174497503,594.378678955336,600.456114437077,616.353254305698,615.6909235282,647.835846453449,670.264548170737,692.445037915868,711.035989724097,720.152193971001,726.712509173464,747.885688770555,771.647944054805,800.311721098057,822.203917045326,..
Burundi,BDI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1445182737.78688,1422204332.30147,1489759038.01604,1474712471.78425,1462076190.64843,1492133656.90531,1558481669.61629,1539410093.67007,1613819909.24558,1628344288.44335,1716499707.8749,1775752462.2736,1862084450.49236,1933081018.33396,2032135246.50004,2114083183.17763,2208090293.90699,2316820971.52452,2415069278.13462,2320881501.75984,2306955748.5603,2318490757.97052,2355816907.6942,2399222284.76422,..
Burundi,BDI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,238.474631535111,232.305477391278,240.844572896698,235.309285692169,229.206107263877,228.660388811251,232.466497747919,222.807321080131,226.288471649801,221.096374710531,225.622210413864,225.859085274657,229.148545082546,230.192598508771,234.235646874999,235.988766659787,238.816045825172,242.845994657449,245.326738733565,228.432544171606,219.961497757751,214.139246201959,210.804225834169,208.074726923036,..
Cabo Verde,CPV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,596807529.488221,663163133.229937,746173157.059268,829913547.917367,948465609.657377,969632085.04843,1020546411.32196,1063167075.75349,1171578994.42458,1252563900.2118,1352565476.19448,1557758964.15815,1661358043.76208,1640251719.75984,1664310769.55229,1730365372.41875,1749086511.67248,1763128136.22015,1773904598.7102,1791765400.30868,1876082143.98067,1945535440.55303,2033690796.97103,2148955357.13617,..
Cabo Verde,CPV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1508.86911961384,1640.44123502491,1808.84323213095,1973.86038814744,2215.06817019014,2225.41211002855,2303.97134518707,2362.96107339695,2565.78049968481,2705.13463478074,2882.88994648951,3279.07835675104,3455.1017668217,3370.35023611401,3378.25485950035,3468.66705505948,3461.92665130578,3445.30537729537,3422.74880170376,3414.55798421071,3532.14021000002,3619.62102216948,3740.00407706064,3907.65337200972,..
Cambodia,KHM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3858102491.00526,4012682038.43226,4200541049.13779,4734235799.13574,5241366891.85216,5631670884.44008,6002175104.92402,6512713850.50169,7186162900.36652,8138335730.42109,9014922681.30467,9935578323.29943,10600425244.3636,10609615490.7202,11242275198.9783,12037055707.6797,12917367180.2477,13867654629.7499,14858161721.6852,15903594933.6638,17021771409.6407,18184202213.3847,19542411045.6452,20920953617.9607,..
Cambodia,KHM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,351.282131241205,355.14860588323,362.099750212473,398.288186366009,431.202289963378,453.969017741301,474.941032111551,506.583017849236,549.969766152318,613.133329407254,668.876489417056,726.286982617308,763.508498039056,752.796480639033,785.502282874113,827.777013823179,873.949283306707,922.890205656967,972.742728302533,1024.62136452219,1079.63053900119,1135.84433592539,1202.62486005335,1268.97160228996,..
Cameroon,CMR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,14977438374.7366,15760956210.065,16470560361.0115,17177479602.6837,17787859759.2945,18564848458.4596,19351478900.0053,20235298726.3645,21607445414.0431,22044058919.062,22806269464.9176,23924278801.7318,24758949260.4396,25303315389.845,26169323292.5278,27249927182.3218,28487963590.7911,30027528838.525,31794366449.7198,33591213542.1421,35152694906.3644,36400294743.2994,37879051927.2172,39288422138.9406,..
Cameroon,CMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1072.05202551467,1098.74950303528,1118.63759066371,1136.63358361582,1146.57231022119,1165.48140823569,1183.02663801242,1204.42005375107,1251.92898156968,1243.08065504954,1251.46386315501,1277.30478386454,1286.00107956163,1278.59620799079,1286.51557161767,1303.42588027745,1325.93022542942,1360.10887014004,1401.75317426464,1441.78397139843,1469.19263610857,1481.7319899601,1502.16909554019,1518.31214949466,..
Canada,CAN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1119566367656.83,1076515744633.51,1106620964735.36,1150559157996.41,1207140927611,1224107626383.4,1265998378652.58,1314246718196.33,1365686713015.55,1433914521108.35,1493648784987.76,1596241677726.35,1612325771145.48,1565110420573.16,1613464422811.13,1664238234177.56,1693565815616.96,1733011038185.97,1782749080173.56,1794500549645.37,1812470577907,1869939124387.55,1907592951375.51,1939183469806.34,..
Canada,CAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,37810.1359354,35996.7102408359,36697.5498610259,37845.7397491807,39338.8368994644,39460.7360670365,40369.7445613125,41532.2195453856,42757.0039817766,44471.0800603251,45857.9965520358,48534.1744769374,48495.2040398051,46540.6437105103,47448.0132198383,48464.4962818598,48785.9360816715,49397.5233153392,50306.9446243374,50262.027665796,50193.7504098852,51170.4758411953,51476.2007739946,51588.7614342188,..
Cayman Islands,CYM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,4479431264.71026,4621098892.90453,4604583022.01703,4273030814.31624,4156990816.04561,4205588644.92153,4257307026.17753,4311772057.39359,4426229310.93394,4551629806.1992,4699101584.96517,4844894088.18166,5044817941.20712,..,..
Cayman Islands,CYM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,88282.0509402889,88391.3330700944,85529.8131736575,77239.2685426455,73351.75776478,72662.9918953925,72209.1493296504,71944.4046151236,72742.3959856353,73741.6532661395,75102.7119654329,76439.589917984,78611.5551657543,..,..
Central African Republic,CAF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1382185174.31894,1455440104.21173,1523847861.34774,1578706001.93632,1539405182.58733,1608135606.54887,1666294509.25634,1576356509.42157,1670857257.18173,1686032158.47995,1766474193.14574,1847865107.29104,1885822676.59599,2047763181.01558,2142591375.85053,2232464842.32019,2345288285.52092,1491791509.76296,1493000912.82752,1557754169.39887,1631752428.05269,1705626400.22556,1770260150.56524,1822841756.71548,..
Central African Republic,CAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,417.801640428272,429.025073490475,438.455292473049,443.704269273904,422.863906510783,432.060136879743,438.253133312802,406.153825194334,421.946969836605,417.501900137222,428.956919649899,440.176442478945,441.296784922234,472.093180257763,488.421401781569,505.238458728031,528.644927384143,335.38915520098,334.440498597729,346.693797341047,359.600040296453,371.108792249647,379.36500856344,384.145561598858,..
Chad,TCD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3472192239.37739,3668488889.04772,3923506825.78921,3896715150.90362,3862436487.10548,4312724533.70882,4678927022.78069,5367743078.81378,7172881358.87307,8416123440.17727,8470681971.49925,8747800296.52566,9014843655.41119,9395062315.27588,10668102734.8132,10676943370.0468,11625330987.0238,12287975011.721,13135843449.9026,13499400995.0648,12654942309.4447,12276724556.67,12568178638.2936,12976290262.3871,..
Chad,TCD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,478.858669265497,488.904152912213,504.952714035899,483.851459893346,462.254239716662,496.969254237942,518.772164194083,572.625472514772,736.831334419516,833.557428518723,810.039354176086,808.631991990927,806.0779470248,812.711318919723,892.568720336954,863.761254867774,909.312343770807,929.469055736867,961.377884773844,956.659691840205,869.058685279876,817.534137105888,812.015817950141,813.719894880171,..
Channel Islands,CHI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,122939756290.644,132071585918.002,137783126643.784,137215327660.067,144524703666.117,149298423006.472,153937081014.428,160234720403.17,171786906198.964,181652337025.042,193127635486.362,202601172713.024,209752043005.204,206471018816.037,218537551220.071,231892203586.311,244225687257.03,254104626803.761,258593994337.57,264551397536.515,269078108162.799,272276296781.39,283029361451.288,286013743469.517,..
Chile,CHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8427.82189597191,8932.07228879332,9199.19767856621,9049.47157913229,9419.98294955914,9622.15362871309,9814.65613491896,10109.6680484322,10726.6448499322,11225.0799494747,11808.8347703093,12256.4296859791,12553.7948363739,12227.2145300329,12808.034586422,13455.8378125533,14035.679130826,14461.1743775739,14561.3261643078,14722.366327631,14777.1488448942,14741.1924958248,15111.6954231416,15091.4505062473,..
China,CHN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1622202937537.15,1772042252274.01,1911075833038.71,2057495803275.45,2232179118798.37,2418247620897.73,2639121430175.81,2904037243763.17,3197740575270.47,3562110060961.01,4015244502560.5,4586648363851.38,5029291070606.01,5501980339596.26,6087163874512.21,6668538680619.32,7192934987439.48,7751549114988.98,8327160831972.09,8913503612415.53,9523968278958.46,10185617478788.5,10873123622054.6,11537484336927.9,..
China,CHN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1332.35016018821,1440.59691667094,1538.78893262426,1642.40306471477,1767.85962705145,1901.36228399397,2061.16950185553,2253.98730500091,2467.2496385398,2732.26617752356,3062.68745141989,3480.31001479748,3796.679943537,4132.91193275263,4550.4531077571,4961.23044692055,5325.35841728849,5710.66990451383,6103.74840168888,6500.41832267289,6908.10913380587,7346.8365644629,7807.0578088033,8254.53281743983,..
Colombia,COL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,187903130700.454,194348759914.154,195456128226.998,187239122801.59,192715607785.794,195949179707.505,200855708889.702,208725781697.9,219857173696.312,230473551392.799,245954157224.494,262527027188.667,271146960850.547,274237083517.142,286563105192.456,306473200200.736,318464380248.553,334814320893.884,349877717638.912,360219757906.382,367738922100.326,372737821103.349,382113386673.271,394571111125.163,..
Colombia,COL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5068.00003734058,5151.88672558158,5094.73892561118,4801.06864025915,4862.87605315307,4867.58232017903,4913.85749625519,5031.49227964787,5225.24525341854,5404.12223554869,5693.26452761933,6002.33106969292,6126.92650332141,6128.1955887057,6336.70947398466,6711.66805187466,6911.76119085696,7201.0060866521,7449.32523719407,7580.27571259431,7633.38984323017,7620.91617187225,7694.42733302471,7838.20971410357,..
Comoros,COM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,590487063.612487,614284599.664135,622162896.671162,634135853.658298,702926141.324143,719324755.195704,736048659.128403,751534178.091509,765961077.645122,787695589.887976,808545541.438264,815014248.18036,847614589.833848,874739215.458185,907978723.547592,945204461.596729,975453583.860941,1019347768.1634,1040754136.92353,1052370416.21205,1087316270.41163,1128805020.31463,1167531658.11954,1190720115.49052,..
Comoros,COM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1208.46179931213,1223.78907918497,1207.18083892849,1199.08906464296,1296.05802326538,1294.01022363444,1292.494822686,1288.61454617884,1282.52707114389,1287.86922403356,1290.7300018969,1270.24445650129,1289.67922875261,1299.27458879912,1316.49884810552,1337.73836893032,1347.55168235907,1374.7011391203,1370.51335535565,1353.6634014541,1366.67572123857,1386.92236846489,1402.74035543881,1399.38853793637,..
"Congo, Dem. Rep.",COD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,16509121623.1723,15581796568.5625,15328724189.3432,14674166078.8422,13660045126.8279,13373160543.8867,13767369914.346,14535289345.1274,15514731493.4809,16466583721.9743,17342767276.9549,18428333938.383,19575662524.8682,20134560220.3573,21565720044.4634,23048292322.5825,24681701508.4285,26775192727.4219,29310880617.2735,31338076169.6075,32089995419.0273,33285972750.2513,35223589533.3209,36767977989.348,..
"Congo, Dem. Rep.",COD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,386.112865676869,355.528157836358,341.777825373723,319.562059001722,289.986319883827,276.142108830374,276.055945561272,282.647066792974,292.35083712867,300.562422453352,306.528260726948,315.263863499978,324.04031280739,322.418254424148,334.021572573152,345.266114850827,357.598295892516,375.219175503059,397.341670469814,411.020573086613,407.289643138542,408.924793382014,418.988811501869,423.640255620729,..
"Congo, Rep.",COG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7580538018.56671,7533173896.02879,7814730245.63824,7612938331.44719,8189693046.70462,8501114470.11602,8890624488.91249,8962928743.89867,9274536758.93584,9993847476.28214,10791979957.407,10078198963.7311,10713768079.9628,11960560219.3874,13148395201.8041,13438438197.467,14775180224.9394,14669916750.6901,15543540728.4577,15040667103.561,13507965168.2382,12882129314.3682,12082921106.8883,11654686638.1082,..
"Congo, Rep.",COG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2721.12528082199,2627.28924138165,2647.582941198,2505.54754093547,2618.68140986414,2641.79349604731,2685.67526664178,2630.79951460546,2641.96590281861,2758.61666161496,2881.59510080047,2600.07470455141,2670.77289562093,2885.26708804728,3076.56125334142,3057.77365418817,3275.94935409474,3173.41016563263,3281.32278717546,3097.27612486185,2711.89879143485,2520.6183640463,2303.98260129749,2166.09410080018,..
Costa Rica,CRI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,20069153158.9647,21185990603.9196,22660895765.7786,23554495011.9028,24457378061.9157,25311055388.9834,26144232855.1419,27256794629.1676,28438805919.2227,29539636071.7379,31677635984.5108,34265032394.6392,35858218735.3511,35510197398.4062,37268614024.3178,38873811117.5901,40738556706.2016,41662925720.4178,43127518615.1215,44693794268.6247,46591488249.4531,48390012158.5201,49677368086.8082,50712542521.3584,..
Costa Rica,CRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5525.09721194218,5696.76825466539,5957.29993182725,6062.26209503267,6172.4083609302,6274.31608567006,6375.20385160468,6545.73672073041,6730.83139416725,6892.92317953367,7289.90392269152,7779.3249270175,8034.32992249851,7854.95237470108,8141.91312675461,8390.47907109648,8689.96516770511,8785.74138466674,8993.5260018404,9219.38970070256,9509.73818938105,9775.85087831526,9936.58452751182,10046.9400015886,..
Cote d'Ivoire,CIV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,20605413057.6559,21376787646.0819,22430808559.6132,22793633043.7705,22322169524.8493,22349262369.584,21976556652.7534,21677777466.0371,21944798441.1677,22322522706.6385,22660896962.3745,23060870129.361,23647271499.8262,24416151588.3181,24908781285.4756,23815969585.7659,26365827346.7508,28709596819.2439,31234340981.9648,33996350011.177,36437018631.0283,39118651332.4081,41814037631.2325,44419766992.0887,..
Cote d'Ivoire,CIV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1405.06202623788,1412.81235634433,1438.84873155676,1421.70773485768,1356.58583478253,1326.12756721457,1275.36818694798,1231.719195257,1221.15721700069,1216.18707565008,1208.26438051626,1202.88900133888,1206.15073705977,1217.20786972238,1213.11264506443,1132.5484005404,1223.6319350233,1299.81167267393,1379.14068216006,1463.71052702022,1529.50745372791,1600.76525651687,1667.94270502825,1727.28368913368,..
Croatia,HRV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,42172016877.0871,44788091136.4548,45814080061.6447,45379738092.8281,46678391315.0396,48059002801.748,50787868293.8868,53650170222.5233,55879107778.0003,58286655436.7013,61197075793.9092,64298314188.4647,65515772483.174,60717700435.3099,59918313669.1671,59799454151.6423,58369186194.0968,58108222128.8461,57909810141.88,59318112197.5722,61393139836.7654,63504583355.145,65287544197.8689,67154066752.8158,..
Croatia,HRV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,9254.14071218741,9876.26929173057,10108.7191934143,10056.2354876423,10446.5614264747,11177.4428665801,11805.1636902382,12466.9291001191,12981.2544203876,13523.1309936676,14195.0403114126,14917.6512895905,15201.915788476,14103.4024900022,13949.3264974977,13969.8048908879,13677.4207155701,13654.2454415363,13663.1654484475,14111.2512495402,14707.2369456328,15396.801079964,15971.1476683104,16509.9119244784,..
Cuba,CUB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,33449532210.3959,34380574866.286,34435290193.9529,36566406042.1146,38729221263.7745,39962758542.8036,40532156423.1685,42069435823.0969,44497068633.1936,49481477379.3051,55451844706.1798,59478833619.1821,61927474920.461,62826231727.1023,64328000000,66130664082.0884,68124437664.6088,69996226459.6195,70729490571.2058,73868565769.7899,74248073997.598,75591262046.7331,77290916752.7022,..,..
Cuba,CUB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3057.74168498786,3128.42705047639,3119.50819843084,3298.82676183545,3480.83089218864,3579.39547527961,3619.05531013141,3746.43781503043,3955.16666643203,4393.8300479724,4924.1296085638,5286.48019452478,5511.04696456554,5596.13968145983,5730.35477459488,5885.25462455411,6051.68574614449,6203.84326293832,6255.42616104799,6522.73679904185,6550.27437297674,6666.33172826664,6816.89680904415,..,..
Curacao,CUW,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
